trip_id,route_id,direction_id,trip_headsign,service_id
78,96,1,Las Flores / Fracc. Fray Junipero Serra,1
79,96,1,Las Flores / Fracc. Fray Junipero Serra,1
80,96,1,Las Flores / Fracc. Fray Junipero Serra,1
81,96,1,Las Flores / Fracc. Fray Junipero Serra,1
82,96,1,Las Flores / Fracc. Fray Junipero Serra,1
83,96,1,Las Flores / Fracc. Fray Junipero Serra,1
84,96,1,Las Flores / Fracc. Fray Junipero Serra,1
85,96,1,Las Flores / Fracc. Fray Junipero Serra,1
86,96,1,Las Flores / Fracc. Fray Junipero Serra,1
87,96,1,Las Flores / Fracc. Fray Junipero Serra,1
88,96,1,Las Flores / Fracc. Fray Junipero Serra,1
89,96,1,Las Flores / Fracc. Fray Junipero Serra,1
90,96,1,Las Flores / Fracc. Fray Junipero Serra,1
91,96,1,Las Flores / Fracc. Fray Junipero Serra,1
92,96,1,Las Flores / Fracc. Fray Junipero Serra,1
93,96,1,Las Flores / Fracc. Fray Junipero Serra,1
94,96,1,Las Flores / Fracc. Fray Junipero Serra,1
95,96,1,Las Flores / Fracc. Fray Junipero Serra,1
96,96,1,Las Flores / Fracc. Fray Junipero Serra,1
97,96,0,Fracc. Fray Junipero Serra / Las Flores,1
98,96,0,Fracc. Fray Junipero Serra / Las Flores,1
99,96,0,Fracc. Fray Junipero Serra / Las Flores,1
100,96,0,Fracc. Fray Junipero Serra / Las Flores,1
101,96,0,Fracc. Fray Junipero Serra / Las Flores,1
102,96,0,Fracc. Fray Junipero Serra / Las Flores,1
103,96,0,Fracc. Fray Junipero Serra / Las Flores,1
104,96,0,Fracc. Fray Junipero Serra / Las Flores,1
105,96,0,Fracc. Fray Junipero Serra / Las Flores,1
106,96,0,Fracc. Fray Junipero Serra / Las Flores,1
107,96,0,Fracc. Fray Junipero Serra / Las Flores,1
108,96,0,Fracc. Fray Junipero Serra / Las Flores,1
109,96,0,Fracc. Fray Junipero Serra / Las Flores,1
110,96,0,Fracc. Fray Junipero Serra / Las Flores,1
111,96,0,Fracc. Fray Junipero Serra / Las Flores,1
112,96,0,Fracc. Fray Junipero Serra / Las Flores,1
113,96,0,Fracc. Fray Junipero Serra / Las Flores,1
114,96,0,Fracc. Fray Junipero Serra / Las Flores,1
115,96,0,Fracc. Fray Junipero Serra / Las Flores,1
116,96,0,Fracc. Fray Junipero Serra / Las Flores,1
117,96,0,Fracc. Fray Junipero Serra / Las Flores,1
118,96,0,Fracc. Fray Junipero Serra / Las Flores,1
119,96,0,Fracc. Fray Junipero Serra / Las Flores,1
120,96,0,Fracc. Fray Junipero Serra / Las Flores,1
121,96,0,Fracc. Fray Junipero Serra / Las Flores,1
122,96,0,Fracc. Fray Junipero Serra / Las Flores,1
123,96,0,Fracc. Fray Junipero Serra / Las Flores,1
124,96,0,Fracc. Fray Junipero Serra / Las Flores,1
125,96,0,Fracc. Fray Junipero Serra / Las Flores,1
126,96,0,Fracc. Fray Junipero Serra / Las Flores,1
127,96,0,Fracc. Fray Junipero Serra / Las Flores,1
128,96,0,Fracc. Fray Junipero Serra / Las Flores,1
129,96,0,Fracc. Fray Junipero Serra / Las Flores,1
130,96,0,Fracc. Fray Junipero Serra / Las Flores,1
131,96,0,Fracc. Fray Junipero Serra / Las Flores,1
132,96,0,Fracc. Fray Junipero Serra / Las Flores,1
133,96,0,Fracc. Fray Junipero Serra / Las Flores,1
134,96,0,Fracc. Fray Junipero Serra / Las Flores,1
135,96,0,Fracc. Fray Junipero Serra / Las Flores,1
136,96,0,Fracc. Fray Junipero Serra / Las Flores,1
137,96,0,Fracc. Fray Junipero Serra / Las Flores,1
138,96,0,Fracc. Fray Junipero Serra / Las Flores,1
139,96,0,Fracc. Fray Junipero Serra / Las Flores,1
140,96,0,Fracc. Fray Junipero Serra / Las Flores,1
141,96,0,Fracc. Fray Junipero Serra / Las Flores,1
142,96,0,Fracc. Fray Junipero Serra / Las Flores,1
143,96,0,Fracc. Fray Junipero Serra / Las Flores,1
144,96,0,Fracc. Fray Junipero Serra / Las Flores,1
145,96,0,Fracc. Fray Junipero Serra / Las Flores,1
146,96,0,Fracc. Fray Junipero Serra / Las Flores,1
147,96,0,Fracc. Fray Junipero Serra / Las Flores,1
148,96,0,Fracc. Fray Junipero Serra / Las Flores,1
149,96,0,Fracc. Fray Junipero Serra / Las Flores,1
150,96,0,Fracc. Fray Junipero Serra / Las Flores,1
151,96,0,Fracc. Fray Junipero Serra / Las Flores,1
152,96,0,Fracc. Fray Junipero Serra / Las Flores,1
153,96,0,Fracc. Fray Junipero Serra / Las Flores,1
154,96,0,Fracc. Fray Junipero Serra / Las Flores,1
155,96,0,Fracc. Fray Junipero Serra / Las Flores,1
156,96,0,Fracc. Fray Junipero Serra / Las Flores,1
157,96,0,Fracc. Fray Junipero Serra / Las Flores,1
158,96,0,Fracc. Fray Junipero Serra / Las Flores,1
159,96,0,Fracc. Fray Junipero Serra / Las Flores,1
160,96,0,Fracc. Fray Junipero Serra / Las Flores,1
161,96,0,Fracc. Fray Junipero Serra / Las Flores,1
162,96,0,Fracc. Fray Junipero Serra / Las Flores,1
163,96,0,Fracc. Fray Junipero Serra / Las Flores,1
164,96,0,Fracc. Fray Junipero Serra / Las Flores,1
165,96,0,Fracc. Fray Junipero Serra / Las Flores,1
166,96,0,Fracc. Fray Junipero Serra / Las Flores,1
167,96,0,Fracc. Fray Junipero Serra / Las Flores,1
168,96,0,Fracc. Fray Junipero Serra / Las Flores,1
169,96,0,Fracc. Fray Junipero Serra / Las Flores,1
170,96,0,Fracc. Fray Junipero Serra / Las Flores,1
10066,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10067,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10068,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10069,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10070,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10071,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10072,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10073,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10074,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10075,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10076,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10077,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10078,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10079,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10080,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10081,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10082,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10083,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10084,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10085,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10086,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10087,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10088,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10089,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10090,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10091,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10092,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10093,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10094,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10095,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10096,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10097,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10098,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10099,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10100,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10101,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10102,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10103,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10104,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10105,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10106,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10107,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10108,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10109,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10110,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10111,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10112,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10113,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10114,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10115,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10116,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10117,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10118,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10119,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10120,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10121,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10122,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10123,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10124,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10125,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10126,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10127,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10128,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10129,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10130,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10131,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10132,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10133,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10134,96,1,Las Flores / Fracc. Fray Junipero Serra,2
10135,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10136,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10137,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10138,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10139,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10140,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10141,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10142,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10143,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10144,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10145,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10146,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10147,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10148,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10149,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10150,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10151,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10152,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10153,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10154,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10155,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10156,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10157,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10158,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10159,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10160,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10161,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10162,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10163,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10164,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10165,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10166,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10167,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10168,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10169,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10170,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10171,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10172,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10173,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10174,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10175,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10176,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10177,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10178,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10179,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10180,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10181,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10182,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10183,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10184,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10185,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10186,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10187,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10188,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10189,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10190,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10191,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10192,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10193,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10194,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10195,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10196,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10197,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10198,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10199,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10200,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10201,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10202,96,0,Fracc. Fray Junipero Serra / Las Flores,2
10203,96,0,Fracc. Fray Junipero Serra / Las Flores,2
19083,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19084,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19085,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19086,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19087,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19088,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19089,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19090,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19091,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19092,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19093,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19094,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19095,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19096,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19097,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19098,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19099,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19100,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19101,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19102,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19103,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19104,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19105,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19106,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19107,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19108,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19109,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19110,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19111,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19112,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19113,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19114,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19115,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19116,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19117,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19118,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19119,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19120,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19121,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19122,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19123,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19124,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19125,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19126,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19127,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19128,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19129,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19130,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19131,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19132,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19133,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19134,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19135,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19136,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19137,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19138,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19139,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19140,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19141,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19142,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19143,96,1,Las Flores / Fracc. Fray Junipero Serra,3
19144,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19145,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19146,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19147,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19148,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19149,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19150,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19151,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19152,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19153,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19154,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19155,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19156,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19157,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19158,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19159,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19160,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19161,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19162,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19163,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19164,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19165,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19166,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19167,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19168,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19169,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19170,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19171,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19172,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19173,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19174,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19175,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19176,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19177,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19178,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19179,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19180,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19181,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19182,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19183,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19184,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19185,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19186,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19187,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19188,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19189,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19190,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19191,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19192,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19193,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19194,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19195,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19196,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19197,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19198,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19199,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19200,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19201,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19202,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19203,96,0,Fracc. Fray Junipero Serra / Las Flores,3
19204,96,0,Fracc. Fray Junipero Serra / Las Flores,3
171,97,1,Fracc. Santuarios / Penal,1
172,97,1,Fracc. Santuarios / Penal,1
173,97,1,Fracc. Santuarios / Penal,1
174,97,1,Fracc. Santuarios / Penal,1
175,97,1,Fracc. Santuarios / Penal,1
176,97,1,Fracc. Santuarios / Penal,1
177,97,1,Fracc. Santuarios / Penal,1
178,97,1,Fracc. Santuarios / Penal,1
179,97,1,Fracc. Santuarios / Penal,1
180,97,1,Fracc. Santuarios / Penal,1
181,97,1,Fracc. Santuarios / Penal,1
182,97,1,Fracc. Santuarios / Penal,1
183,97,1,Fracc. Santuarios / Penal,1
184,97,1,Fracc. Santuarios / Penal,1
185,97,1,Fracc. Santuarios / Penal,1
186,97,1,Fracc. Santuarios / Penal,1
187,97,1,Fracc. Santuarios / Penal,1
188,97,1,Fracc. Santuarios / Penal,1
189,97,1,Fracc. Santuarios / Penal,1
190,97,1,Fracc. Santuarios / Penal,1
191,97,1,Fracc. Santuarios / Penal,1
192,97,1,Fracc. Santuarios / Penal,1
193,97,1,Fracc. Santuarios / Penal,1
194,97,1,Fracc. Santuarios / Penal,1
195,97,1,Fracc. Santuarios / Penal,1
196,97,1,Fracc. Santuarios / Penal,1
197,97,1,Fracc. Santuarios / Penal,1
198,97,1,Fracc. Santuarios / Penal,1
199,97,1,Fracc. Santuarios / Penal,1
200,97,1,Fracc. Santuarios / Penal,1
201,97,1,Fracc. Santuarios / Penal,1
202,97,1,Fracc. Santuarios / Penal,1
203,97,1,Fracc. Santuarios / Penal,1
204,97,1,Fracc. Santuarios / Penal,1
205,97,1,Fracc. Santuarios / Penal,1
206,97,1,Fracc. Santuarios / Penal,1
207,97,1,Fracc. Santuarios / Penal,1
208,97,1,Fracc. Santuarios / Penal,1
209,97,1,Fracc. Santuarios / Penal,1
210,97,1,Fracc. Santuarios / Penal,1
211,97,1,Fracc. Santuarios / Penal,1
212,97,1,Fracc. Santuarios / Penal,1
213,97,1,Fracc. Santuarios / Penal,1
214,97,1,Fracc. Santuarios / Penal,1
215,97,1,Fracc. Santuarios / Penal,1
216,97,1,Fracc. Santuarios / Penal,1
217,97,1,Fracc. Santuarios / Penal,1
218,97,1,Fracc. Santuarios / Penal,1
219,97,1,Fracc. Santuarios / Penal,1
220,97,1,Fracc. Santuarios / Penal,1
221,97,1,Fracc. Santuarios / Penal,1
222,97,1,Fracc. Santuarios / Penal,1
223,97,1,Fracc. Santuarios / Penal,1
224,97,1,Fracc. Santuarios / Penal,1
225,97,1,Fracc. Santuarios / Penal,1
226,97,1,Fracc. Santuarios / Penal,1
227,97,0,Penal – Fracc. Santuarios,1
228,97,0,Penal – Fracc. Santuarios,1
229,97,0,Penal – Fracc. Santuarios,1
230,97,0,Penal – Fracc. Santuarios,1
231,97,0,Penal – Fracc. Santuarios,1
232,97,0,Penal – Fracc. Santuarios,1
233,97,0,Penal – Fracc. Santuarios,1
234,97,0,Penal – Fracc. Santuarios,1
235,97,0,Penal – Fracc. Santuarios,1
236,97,0,Penal – Fracc. Santuarios,1
237,97,0,Penal – Fracc. Santuarios,1
238,97,0,Penal – Fracc. Santuarios,1
239,97,0,Penal – Fracc. Santuarios,1
240,97,0,Penal – Fracc. Santuarios,1
241,97,0,Penal – Fracc. Santuarios,1
242,97,0,Penal – Fracc. Santuarios,1
243,97,0,Penal – Fracc. Santuarios,1
244,97,0,Penal – Fracc. Santuarios,1
245,97,0,Penal – Fracc. Santuarios,1
246,97,0,Penal – Fracc. Santuarios,1
247,97,0,Penal – Fracc. Santuarios,1
248,97,0,Penal – Fracc. Santuarios,1
249,97,0,Penal – Fracc. Santuarios,1
250,97,0,Penal – Fracc. Santuarios,1
251,97,0,Penal – Fracc. Santuarios,1
252,97,0,Penal – Fracc. Santuarios,1
253,97,0,Penal – Fracc. Santuarios,1
254,97,0,Penal – Fracc. Santuarios,1
255,97,0,Penal – Fracc. Santuarios,1
256,97,0,Penal – Fracc. Santuarios,1
257,97,0,Penal – Fracc. Santuarios,1
258,97,0,Penal – Fracc. Santuarios,1
259,97,0,Penal – Fracc. Santuarios,1
260,97,0,Penal – Fracc. Santuarios,1
261,97,0,Penal – Fracc. Santuarios,1
262,97,0,Penal – Fracc. Santuarios,1
263,97,0,Penal – Fracc. Santuarios,1
264,97,0,Penal – Fracc. Santuarios,1
265,97,0,Penal – Fracc. Santuarios,1
266,97,0,Penal – Fracc. Santuarios,1
267,97,0,Penal – Fracc. Santuarios,1
268,97,0,Penal – Fracc. Santuarios,1
269,97,0,Penal – Fracc. Santuarios,1
270,97,0,Penal – Fracc. Santuarios,1
271,97,0,Penal – Fracc. Santuarios,1
272,97,0,Penal – Fracc. Santuarios,1
273,97,0,Penal – Fracc. Santuarios,1
274,97,0,Penal – Fracc. Santuarios,1
275,97,0,Penal – Fracc. Santuarios,1
276,97,0,Penal – Fracc. Santuarios,1
277,97,0,Penal – Fracc. Santuarios,1
278,97,0,Penal – Fracc. Santuarios,1
279,97,0,Penal – Fracc. Santuarios,1
280,97,0,Penal – Fracc. Santuarios,1
281,97,0,Penal – Fracc. Santuarios,1
282,97,0,Penal – Fracc. Santuarios,1
10204,97,1,Fracc. Santuarios / Penal,2
10205,97,1,Fracc. Santuarios / Penal,2
10206,97,1,Fracc. Santuarios / Penal,2
10207,97,1,Fracc. Santuarios / Penal,2
10208,97,1,Fracc. Santuarios / Penal,2
10209,97,1,Fracc. Santuarios / Penal,2
10210,97,1,Fracc. Santuarios / Penal,2
10211,97,1,Fracc. Santuarios / Penal,2
10212,97,1,Fracc. Santuarios / Penal,2
10213,97,1,Fracc. Santuarios / Penal,2
10214,97,1,Fracc. Santuarios / Penal,2
10215,97,1,Fracc. Santuarios / Penal,2
10216,97,1,Fracc. Santuarios / Penal,2
10217,97,1,Fracc. Santuarios / Penal,2
10218,97,1,Fracc. Santuarios / Penal,2
10219,97,1,Fracc. Santuarios / Penal,2
10220,97,1,Fracc. Santuarios / Penal,2
10221,97,1,Fracc. Santuarios / Penal,2
10222,97,1,Fracc. Santuarios / Penal,2
10223,97,1,Fracc. Santuarios / Penal,2
10224,97,1,Fracc. Santuarios / Penal,2
10225,97,1,Fracc. Santuarios / Penal,2
